,0
Camarena B,2.77486713627833
Gomez-Martin D,2.23773425608128
Apiquian R,0.998952169060199
Fresan A,0.599371301436119
Aguilar A,0.359622780861671
Mendez-Nunez JC,0.215773668517003
Escalona-Huerta C,0.129464201110202
Drucker-Colin R,0.0776785206661210
Nicolini H,7.70796426743980
Lewis PA,58.4273141074612
Karlsgodt KH,12.8946520104721
Shirinyan D,12.0229007633588
van Erp TG,4.97621117439398
Cohen MS,22.7610524721034
Cannon TD,6.38877702428150
Jazbec S,24.5396073034511
Blair J,2.94607092685888
Eickhoff SB,44.0455986864367
Mohlberg H,44.9676943291337
Meister I,41.9750322631620
Vink M,16.5976507717564
Raemaekers M,8.82464840277029
van den Heuvel M,8.91783029001074
Boersma M,2.77025514432700
Canessa N,15.8771443122267
Gorini A,6.22218125312755
Piattelli-Palmarini M,2.23998525112592
Danna M,1.58398957043904
Medford N,14.6851503759398
Brierley B,3.17199248120301
Puttemans V,60.3207987611806
Sawamura H,52.0471894517696
Georgieva S,44.9340735600278
Vogels R,4.15585204028593
Abe N,8.07119791413632
Mori E,6.36033170527026
Bardinet E,16.0705343385690
Tremblay L,17.9795928711593
Dormont D,2.23470055172085
Kim DS,7.61399020537357
Yelnik J,1.39809314166135
Ugurbil K,24.9837318517101
Dardzinski BJ,44.8813775510204
Amir N,35.4149920472603
Klumpp H,19.1806726917155
Elias J,14.9536788399570
Bedwell JS,8.97220730397422
Yanasak N,5.38332438238453
Miller LS,29.4345463183410
Mantani T,42.0714781401804
Okamoto Y,6.22249874289067
Shirao N,4.36538417843505
Okada G,4.09020899292507
Yamawaki S,10.0929987526504
Holt DJ,23.7827147934185
Goff DC,2.15496465151881
Ditman T,1.10956169568625
Zhang P,5.77385263903251
Bao M,2.82785829624059
Chen J,5.23047399548277
Lie C,5.46301967454796
Bente K,1.18001224970236
Stocker T,0.903344309324267
Luft AR,12.7602396026752
Forrester L,7.40735863467566
Macko RF,4.44441518080539
McCombe-Waller S,2.66664910848324
Whitall J,1.59998946508994
Villagra F,0.959993679053965
Hanley DF,12.3455977244594
Bornkessel I,57.4481976261413
Neil Macrae C,28.1020408163265
Schaich Borg J,1.65173547461358
Tipper CM,2.81696537941668
Imaruoka T,7.65306122448980
Saiki J,3.41326530612245
Brazdil M,4.90864925071243
Dobsik M,9.51989772537910
Mikl M,1.87509022478993
Hlustik P,12.9304933552741
Daniel P,2.05629790868189
Pazourkova M,1.23377874520913
Krupa P,3.10261106978064
Rektor I,11.5416653462142
Gracco VL,14.5014031781828
Tremblay P,16.4558673469388
Hamandi K,37.3745736366710
Salek Haddadi A,4.22932330827068
Liston A,6.38317897048487
Fish DR,2.29794442937455
Lemieux L,26.4573494268341
Anand A,47.8409745311676
Li Y,5.78136399724933
Wang Y,7.10174676304015
Wu J,6.05774721714800
Gao S,18.3696103264786
Bukhari L,11.1417616871879
Mathews VP,5.66147795208206
Kalnin A,4.01103420738765
Kubler A,44.8979591836735
Fenker DB,11.9360075789788
Richardson-Klavehn A,11.3893854908636
Hung KN,3.33928720213298
Pu J,0.782049573982506
Ng YB,1.20214339276787
Mak AK,26.6011010330975
Riedel E,1.07164684971039
Kalla R,4.34380304819891
Degonda N,41.0901568488585
Mondadori CR,13.4499737533193
Bosshardt S,8.87547387935344
Schmidt CF,12.9415667673015
Boesiger P,4.31888815335981
Nitsch RM,1.20056625510324
Hock C,2.12551407579378
Henke K,9.63494008279341
Chung JY,4.73230737211371
Song MS,2.56972282320284
Park H,9.12609786873811
Lindstrom P,47.7449729891957
Allen PP,15.7638433833602
Fu CH,15.6508667553286
Johns LC,1.80856587604530
Theberge J,4.15963376416553
Williamson P,8.95333740754721
Drost DJ,5.37200244452833
Malla A,2.25802682634948
Takhar J,1.16035252801812
Pavlosky W,0.696211516810871
Rudge P,2.58088235294118
Lee F,8.50625311134422
Cleare AJ,6.36394838767430
Tunstall N,3.06225112008392
Kaufman M,64.1741845940319
Peterson R,38.5045107564192
Glover G,60.6494610714865
McKie S,11.0275419530790
Del-Ben C,14.3702757512708
del Vai N,3.10397956227449
Anderson I,1.86238773736469
Deakin JF,13.9973686045632
Goldin PR,141.102312287701
Hutcherson CA,14.8026315789474
Gross JJ,59.5731891589977
Bunzeck N,16.5301681263347
Wuestenberg T,18.1124219292158
Sabsevitz DS,110.753676470588
Weis S,6.25361726682027
Savoy R,5.75443731675793
Humphries C,26.8872466749858
Love T,12.2306778019884
Swinney D,20.3492647058823
Hickok G,21.8855246516710
Albanese MC,3.30882352941176
Vidailhet P,3.12365894907518
Chanraud S,19.6728173333837
Grucker D,1.32868480253291
Damsa C,0.478326528911848
Danion JM,5.36031112773710
Iwata K,1.27138788780102
Riera J,0.499476084530099
Tsuchiya H,0.299685650718060
Horie K,0.764798789964486
Takahashi M,0.622070284377274
Kitamura M,0.0388392603330605
Van de Winckel A,22.0801059744369
Peeters R,51.0935865974588
Feys H,1.03016942434333
Horemans E,0.618101654605998
Perfetti C,8.17749157108964
De Weerdt W,13.2480635846622
Cook DB,59.9838178011998
Deluca J,8.14565801533078
Natelson BH,31.9770923596067
Stoecker D,2.99903141143143
Alain C,15.2943958194931
Reinke K,18.6672462847216
McDonald KL,4.44441518080539
Tam F,1.56426450435158
Pacurar A,3.95426154540933
Remijnse PL,30.9428518313543
Nielen MM,19.8529411764706
Mitchell RL,21.1260504201681
Janik JJ,13.4906315058987
Kensinger EA,26.7008246480410
Mizuhara H,39.9746398559424
Wang LQ,12.5735294117647
Kobayashi K,3.00696269688371
Yamaguchi Y,24.3676948919629
Tjandra T,46.1533297529538
Figueiredo P,8.60990521525443
Adler CM,52.1778147462857
Levine AD,22.6654411764706
DelBello MP,12.5929822190466
Strakowski SM,41.1557543006112
Haynes JD,13.7273539227336
Sigman M,12.9978301157764
Pan H,11.0441836386078
Yang Y,11.1129360529273
Gilbert CD,39.0205424274973
Zhou WH,14.5005370569280
Luo XJ,8.70032223415682
Ruan XZ,3.13211600429645
Weng XC,24.1675617615467
Raemaekers MA,6.96944221550704
Lampmann EE,3.56002775850104
Verfaillie K,17.4705882352941
Powell HW,56.3673680412966
Koepp MJ,2.60572407736215
Symms MR,5.91439941590112
Boulby PA,6.30702907512886
Thompson PJ,6.38972489609336
Duncan JS,25.3196159575423
Richardson MP,16.0311983556633
Gardini S,26.4837913826183
De Beni R,6.68857666244846
Cornoldi C,8.56608717393966
Bromiley A,1.51685071109455
Hesling I,14.3929323345540
Dilharreguy B,4.81372910937997
Clement S,1.68632893823733
Bordessoules M,1.01179736294240
Allard M,7.64604629178401
Grewe T,19.1572905477981
Wiese R,1.91616764698271
Owens DG,1.89354199345699
Goddard NH,2.02360248107101
Japee S,11.9384029018854
Sturman D,18.4632352941176
Sabb FW,18.4150223153963
Foerde K,47.9207461625397
Asarnow RF,7.65288788221970
Tabbert K,18.9538473601223
Schafer A,19.6528991000603
Smith WG,6.02662698517211
Das S,6.01535057613279
McIntosh AM,5.55499281198935
Moorhead TW,5.17306930233336
Harrison LK,4.51329215896885
Scheuer KH,7.67737020298514
Nielsen JE,2.76385327307465
Krabbe K,1.65831196384479
Simonsen C,0.994987178306874
Koefoed P,0.596992306984125
Sorensen SA,0.358195384190475
Seung Y,18.2165163081194
Kyong JS,8.54888429983175
Lee BT,3.12298657303980
Bitan T,14.4630163705099
Manor D,4.04356183262779
Morocz IA,3.27573529411765
Karni A,4.14443047654320
Penny WD,6.68872656522895
Cohen Kadosh R,19.2345373850156
Henik A,4.37987286623908
Rubinsten O,10.2572214960250
Mohr H,2.21763820073446
Dori H,3.69259973856899
van de Ven V,9.34011500583610
Zorzi M,10.6743323699970
Wraga M,23.4537523805497
Shephard JM,16.8632893823734
Church JA,37.2212989421341
Mitelman SA,33.0882352941176
Shihabuddin L,17.3161764705882
Brickman AM,20.6680137703937
Tombari D,9.60075347489089
Gerdelat-Mas A,3.45627125096072
Rascol O,0.478221190685046
Pastor J,5.77948535306900
Petrovic P,45.5514333302001
Dietrich T,11.5937656859476
Carlsson K,36.2873925886144
Niyazov DM,21.2526023594726
Kadah YM,4.59056210964608
Epstein CM,2.75433726578765
Goekoop R,27.1105432737269
Stam CJ,16.7060305302302
Burton MW,49.1727941176471
Locasto PC,17.7022058823529
Krebs-Noble D,10.6213235294118
Gullapalli RP,8.66687857572994
Zentgraf K,8.16525057943977
Reiser M,0.854610405954357
Kunzell S,3.08969702737398
Munzert J,11.4787412489350
Nolte A,16.1776712581316
Schneider E,9.70660275487898
Griffin IC,20.3492647058823
Sakamoto H,37.4263025396391
Rogers M,4.85044880913723
Kasai K,6.12196096721885
Yamasue H,11.6406325105112
Akiyama T,0.237524762266387
Kato N,4.01755622056609
Martin S,11.7551020408163
Harvey PO,165.581127103816
Lebastard G,12.8755884435927
Allilaire JF,2.59662972837860
Ford JM,11.7710096780389
Johnson MB,7.49479528105482
Whitfield SL,4.49687716863289
Faustman WO,2.69812630117974
Mathalon DH,6.95390787727567
Rasser PE,12.2493175842594
Toga AW,5.25781081438191
Thompson PM,7.55894196617419
Scholz M,0.330882352941176
Del Gratta C,5.67623100667114
Di Matteo R,8.90322745643242
Merla A,4.28435056397809
Montorsi F,4.35402585994945
Pizzella V,1.80220449216272
Pompa P,1.56744930958180
Rigatti P,0.940469585749082
Salonia A,0.338569050869669
Jurcak V,23.8970588235294
Singh A,5.16176470588235
Knight DC,21.8606212208517
Nguyen HT,23.6938775510204
Bandettini PA,11.9991444035399
Vigneau M,122.248366672241
Jobard G,9.33888432307889
Khader P,26.8910478834143
Burke M,5.25081788440567
Bien S,2.14290063282527
Rosler F,7.25031953369664
Jamieson G,31.0408163265306
Gruzelier J,51.7346938775510
Gale SD,62.0404411764706
Baxter L,11.5560986161326
Roundy N,13.4007352941176
Spiridon M,54.7881981740064
Kanwisher N,55.8365615156541
Hao J,26.2646875365281
Li K,7.54467043406096
Wang W,3.43207979595017
Yan B,3.08365307789235
Shan B,3.97762243533866
Zhou X,9.81852695493494
Fox MD,585.359350903477
Vincent JL,381.838889877754
Miller LM,81.7083333333333
Nieuwenhuis S,39.1883645710902
Slagter HA,16.8238651481528
von Geusau NJ,21.0791117279667
Chappelow J,17.3397664473218
Richards J,48.5868689581096
Mildner T,6.09669877252119
Trampel R,2.39753082010042
Driesel W,1.01179736294240
Moller HE,6.56696605733284
van de Ven VG,48.4379580008926
Dietz MG,2.25992136848964
Esposito F,18.2655488216878
Jansma B,0.105438891368253
Wiech K,26.5324135420554
Seymour B,23.8062668355898
Kalisch R,9.96277497460651
Koltzenburg M,4.15997260923385
Vartanian O,26.5595139570830
Moffat SD,60.3443877551020
Elkins W,17.6505782644381
Resnick SM,18.0883924764379
Hendricks MJ,3.30612244897959
Bonner-Jackson A,39.9816176470588
Haut K,12.3253676470588
Csernansky JG,9.27708583433373
Howard-Jones PA,78.5045107564192
Samuel EA,16.9569743233865
Summers IR,10.1741845940319
Claxton G,47.1027064538515
Morland T,76.2244897959184
Holsen LM,28.0311354357607
Zarcone JR,17.4287358356941
Thompson TI,10.4572415014164
Brooks WM,3.83202539160140
Anderson MF,3.76460694050991
Ahluwalia JS,2.25876416430595
Nollen NL,1.35525849858357
Savage CR,7.64311459699863
Peyrin C,15.1538980929902
Michel C,2.06632653061224
Landis T,1.70182701267476
Xue G,9.53263523220205
Dong Q,10.0373018108852
Chen K,3.42724672058047
Chen C,5.64530942325464
Zeng Y,0.583433231351273
Reiman EM,3.23272130751566
Thioux M,16.7806644691187
Pesenti M,13.5604862704587
Costes N,4.12877842801340
De Volder A,9.49868203791981
Seron X,13.0117973629424
Gaffrey MS,11.0902468418391
Crockford DN,118.407356002776
Goodyear B,11.2416251895438
Edwards J,25.5759888965996
Quickfall J,15.3455933379597
el-Guebaly N,71.0444136016655
Keedwell PA,144.864677307425
Tang J,13.5600467288491
Glaser D,31.7591950034698
Butterworth B,24.1420531687264
Ozaki N,4.41214793536532
Matsumoto A,8.25031401392211
Nogawa J,5.55158379226619
Kinoshita Y,1.94017952365489
Iwata N,0.698464628515761
Yamamoto Y,0.573139304704581
Crone EA,20.0350446004977
Wendelken C,31.3850884732797
Donohue SE,27.1985294117647
Gibbs SE,40.6250000000000
Sweet LH,9.97945115216501
Primeau M,10.0242886884108
Cohen RA,9.06096323139095
Schweinsburg AD,49.7197234156821
Schweinsburg BC,13.4885204081633
Cheung EH,8.24718045112782
Brown SA,2.96898496240601
Ruz M,14.2463235294118
Wolmetz ME,5.12867647058823
Tudela P,3.07720588235294
McCandliss BD,21.6877615705610
Miller MB,3.80694279238216
Valsangkar-Smyth M,2.18598195697432
Newman S,5.24763132178617
Dumont H,0.786953504510756
Wolford G,3.03113610121356
Miller D,0.720842960880012
Nee DE,24.2734439166294
Franklin M,12.0716970998926
McColl R,31.1157357679914
Barnard H,18.6694414607948
Ringe WK,11.2016648764769
Fleckenstein J,6.72099892588614
Cullum CM,51.8595596133190
Levitin DJ,118.043837271751
Isotalo E,12.7551020408163
Lasker AG,4.59183673469388
Zee DS,3.88688630474621
Bidet-Caulet A,28.1893382352941
Voisin J,32.7481617647059
King JA,12.8815028349577
Heuninckx S,92.1067347302155
Marsden JF,10.4572415014164
Wheeler-Kingshott CM,6.27434490084986
Bryant RA,24.2590240107647
Felmingham KL,12.5831953268592
Kemp AH,16.2909839756372
Barton M,11.0460105607399
Peduto AS,4.01989993267844
Rennie C,3.01801262289618
Gordon E,13.2259447511465
Williams LM,42.5941804006191
Monterosso J,8.61155684514201
Rodriguez P,4.10200472751350
Simon SL,3.74447888408765
Brody A,1.22318356437662
Jarvik M,0.733910138625972
Domier CP,3.77642975479939
Olmstead R,0.264207649905350
Guenther FH,108.705166911562
Ghosh SS,40.8932789251827
Tourville JA,112.627599673467
Shelton SE,20.7668285912561
Zobel A,34.3461298554598
Joe A,12.3646067479655
Freymann N,7.41876404877933
Clusmann H,4.45125842926760
Schramm J,2.67075505756056
Reinhardt M,1.60245303453633
Biersack HJ,0.961471820721800
Maier W,0.761867752908414
Broich K,20.6076779132759
Gusnard DA,4.80603747397640
Lacourse MG,116.268382352941
Orr EL,41.8566176470588
Cohen MJ,69.7610294117647
Charron J,8.91178839957035
Villemure C,64.8580162734585
Wagner K,12.6728146531153
Frings L,14.0541672375646
Quiske A,4.24487359440210
Unterrainer J,2.26720025829028
Schwarzwald R,1.56437794967552
Halsband U,7.53798685763715
Seok Jeong B,8.23039848297295
Yoon Kim S,1.77776607232216
Lee C,1.22665858990229
Moon CH,0.383997471621586
Yoon Kim C,4.93823908978377
Ewbank MP,21.4012526000136
Schluppeck D,11.9387755102041
Andrews TJ,14.5489983771093
Ongur D,8.28345557691945
Titone D,6.26193372085676
Masaki S,14.0816326530612
Mars RB,13.6062533164969
Coles MG,7.05191246178976
Grol MJ,8.21306684260858
Hulstijn W,2.24498649094630
Amso D,10.4094378903539
Johnson SP,2.24843858431645
Kufahl PR,48.1478311253918
Risinger RC,10.3999315230846
Rainey CJ,6.23995891385077
Wu G,4.84667281454529
Bloom AS,2.24638520898628
White N,1.02521975504083
Koelsch S,47.2132635456901
Fritz T,24.8970290357373
V Cramon DY,60.0520471894518
Jack CR Jr,0.296106898850192
Janusch B,5.63870865272455
Schlindwein P,4.16460646073021
Bauermann T,2.70992309931070
Miotto EC,26.7487950696621
Evans JJ,5.77773973504701
Wilson BA,3.46664384102821
Martins MG,2.07998630461692
Iaki S,1.24799178277015
Prestwood KM,11.3265306122449
Newberg AB,21.0333372646146
Wang J,7.13096831575089
Swanson RL,2.82785829624059
Wintering N,3.03500975782843
Karp JS,1.01802898664661
Alavi A,1.00687217612288
Greenberg JH,1.35235101781121
Dresel C,23.1953904333992
Wohlschlaeger AM,14.7638636162302
Chatfield DA,12.7999157207195
Williams GB,8.76109447991081
Pena A,2.66287312188848
Kuchinke L,21.6493348718036
Jacobs AM,13.9019327006233
Grubich C,20.2101235230934
Vo ML,12.1260741138561
Conrad M,14.9608375831888
Herrmann M,12.2477471140988
Capuron L,71.6044668018647
Demetrashvili M,15.4665648292028
Woolwine BJ,9.27993889752166
Nemeroff CB,2.79008463068848
Miller AH,42.9626800811188
Friederich HC,8.72560030504986
Dalgleish T,13.4027790032177
van Eimeren T,10.3477406637497
Munchau A,6.68672767732031
Jacobsen T,50.2021693545839
Hofel L,35.0404411764706
Cramon DY,97.3345588235294
Gillath O,383.915105250983
Shaver PR,18.7369882026371
Mikulincer M,52.0471894517696
Glauer M,29.3546148507981
Canli T,52.2951507087225
Omura K,21.2141483740016
Haas BW,15.7450868751827
Fallgatter A,14.7361707841031
Lesch KP,25.7477177796223
Berman SM,33.7594144195759
Voytek B,5.19252194665901
Geaga JA,0.423816766110101
Hong MS,0.254290059666061
Hayashi KM,0.152574035799636
Rawson RA,0.0915444214797819
Ling W,25.2329559917327
Knops A,13.1467801555043
Nuerk HC,4.75774221208261
Fimm B,4.65990890772173
Vohn R,7.10873356236533
Blumenfeld HK,27.0408163265306
d'Amato T,5.59266034365496
Saoud M,4.71860286952359
Mazard A,17.0036764705882
Laou L,4.74630104150941
Joliot M,23.2390503121618
Porter J,49.8785565579459
Anand T,17.9562803608605
Johnson B,12.6501129196337
Khan RM,6.46426092990978
Sobel N,29.9271339347675
Chikazoe J,19.8870303034395
Giuliani NR,26.0152416229650
Volpe U,0.727329808703855
Horn H,9.13750060400309
Franck A,0.157103238680033
Vannini P,12.3426217538981
Wahlund LO,6.27394131717476
Galderisi S,0.0339342995548871
Maj M,1.21221634783976
Plante E,13.6446710961616
Erickson KI,5.85291582236456
Colcombe SJ,4.42593179214351
Wadhwa R,4.53330348442150
Bherer L,2.71998209065290
Peterson MS,1.63198925439174
Scalf PE,0.979193552635044
Hynes CA,138.265306122449
Gomot M,32.1068861517058
Bernard FA,15.9977994796422
Ashwin C,4.73596881666623
Baron-Cohen S,19.1939609337045
Bermudez P,27.5000000000000
Vollm BA,151.918831938434
Taylor AN,105.890554699217
Richardson P,37.8090568501517
Corcoran R,20.6965783458393
Stirling J,22.8723598150308
Konrad K,16.0457163873175
Neufang S,14.9921273340214
Hanisch C,7.37103711881353
Herpertz-Dahlmann B,1.25730204756528
Lee KH,19.0737976309447
Choi YY,29.0368458479286
Cho SH,10.4532645052543
Chae JH,6.27195870315257
Lee S,5.89270313052258
Kim K,21.3386883723297
Steeves JK,37.7073400701961
Duchaine BC,9.23601235258336
Pratesi CC,9.05962009721522
Valyear KF,20.8970631054150
Schindler I,3.26146323499748
Humphrey GK,1.95687794099849
Milner AD,9.37771725775689
Tham WW,14.4031973452027
Rickard Liow SJ,5.18515104427296
Rajapakse JC,9.54401194891904
Choong Leong T,1.86665437593826
Ng SE,1.11999262556296
Lim WE,0.671995575337775
Ho LG,8.64191840712160
Muller HW,3.34482786412348
Sturm W,9.87017967270480
Kuhnen CM,498.750000000000
Buhler M,19.3137167786364
Zimmermann U,9.59993679053965
Juckel G,23.7220864119800
Koslowski M,20.2343894623869
Wolf RC,14.5873855984470
Brunet E,90.3308823529412
Scheibe C,12.9175025273267
Kathmann N,6.66294806473914
Boulay LJ,1.94808015963241
Lau H,33.2721088435374
Fridman EA,22.8300983427483
Bohlhalter S,54.0661246836066
Waldvogel D,3.39342995548871
Wheaton L,3.02620218732909
McMillan CT,6.48626773182600
Clark R,3.60845911354484
Devita C,2.75433726578765
Rosen HJ,34.5917936109360
Wilson MR,16.0812370912256
Schauer GF,21.0921611381088
Allison S,5.78924535284121
Pace-Savitsky C,2.08412832702283
Kramer JH,1.77236487717345
Levenson RW,0.441800992188854
Weiner M,0.450171718636932
Miller BL,12.8897454736473
Suchan B,8.16251387424370
Linnewerth B,3.74739764052741
Koster O,3.33036188104666
Daum I,7.05035821017176
Schmid G,6.24566273421235
Langleben DD,32.9273049392075
Loughead JW,23.0710810610433
Bilker WB,10.3495653359057
Ruparel K,7.13095117014714
Childress AR,3.99954314394015
Busch SI,2.24534275416785
Gur RC,6.85196224236136
Pekkola J,12.1266812803418
Ojanen V,7.09922126745435
Autti T,3.15303556262007
Jaaskelainen IP,6.32974326382400
Mottonen R,1.53343179377014
Sams M,5.34996961433435
Rounsaville BJ,4.83083946946684
Kurosaki M,9.01608020414916
Yamashita H,1.59660903441229
Gonzalez-Atavales J,2.26720025829028
Chen W,2.86279259676698
Andoh J,23.2716542003744
Artiges E,4.24954631282795
Plaze M,0.872237181151542
Paillere-Martinot ML,0.413592472841651
Martinot JL,4.29325836990045
Sehatpour P,64.7977941176471
Post B,10.5863983344899
Randall B,8.92281789571657
Marslen-Wilson W,14.2996076987353
Rekkas PV,5.21497207056212
Zumer J,1.33332455424162
Pugh K,0.799994732544971
Liu L,15.6598229016242
Schilbach L,20.3933834401967
Kraemer NC,29.0664752824673
Newen A,14.5865706234033
Vogeley K,14.7021736163655
Johnston PJ,62.0404411764706
Stojanov W,22.3345588235294
Devir H,13.4007352941176
Satpute AB,21.6087540279270
Waldmann MR,2.35633727175081
Tabibnia G,9.55861278202057
Holyoak KJ,1.24726002201896
Aasen I,7.66953914339240
Sarinopoulos I,44.6564885496183
Mackiewicz KL,26.7938931297710
Schaefer HS,12.1619272443625
Knyazeva MG,11.8841082581541
Innocenti G,2.30464954892436
Pomarol-Clotet E,7.55019723966732
Corlett PR,14.0586408465056
Kozel FA,91.0479323308271
Johnson KA,20.3909230312226
Mu Q,10.2102244645614
Grenesko EL,11.7998120300752
Laken SJ,7.07988721804511
Kohler A,7.87781277043854
Strelnikov KN,14.2463235294118
Vorobyev VA,6.15559430746622
Chernigovskaya TV,1.89224217299323
Medvedev SV,5.74200202653105
Clarke M,23.3272058823529
Stewart T,13.9963235294118
Allison SC,44.9795323780729
Weiner MW,4.67028935519466
Assaf M,26.5918866696070
Rivkin PR,4.98357401396018
Kuzu CH,5.28986259953205
Groth KM,1.01802898664661
Yassa MA,8.80807173681182
Bakker A,10.2031956489814
Dziorny AC,6.12191738938884
Gourley LM,3.67315043363330
Yallapragada V,2.20389026017998
Rosenblatt A,1.32233415610799
Margolis RL,0.793400493664794
Brandt J,0.285624177719326
Mori S,0.171374506631595
van Zijl P,0.102824703978957
Bassett SS,0.0616948223873744
Passamonti L,11.8910361198608
Magariello A,4.33193406906557
Gioia MC,4.40085462851518
Muglia M,1.31023619179523
Nicoletti G,1.38566369850707
Gallo O,0.831398219104244
Provinciali L,0.498838931462546
Quattrone A,8.62779077968172
Jerram M,29.0837993187826
Ahern T,14.5065711501488
Burgmer M,29.5759035270157
Konrad C,17.1271303138785
Kugel H,8.42582904975805
Heindel W,0.442812480086950
Heuft G,1.51539476724841
Gouneea C,2.55561281341639
Fawbert D,1.53336768804983
Smith R,18.1519482066436
Mason S,0.331207420618764
Eriksson J,7.29592551682634
Larsson A,6.56465493533122
Marklund P,20.3523331990815
Felmingham K,11.6522607291015
Olivieri G,6.67632342000465
Peduto A,3.05615429861235
Park HW,1.80340736970657
Brown S,43.7011578202513
Martinez MJ,34.5114795918367
Nielson KA,9.67271594438782
Douville KL,5.56547867022163
Woodard JL,10.8418439711880
Miller SK,1.20214339276787
Franczak M,0.717385704437874
Antuono P,1.56111082977358
Moritz CH,13.9213093176780
Meyerand ME,4.68443090999922
Rowley HA,1.40153519683934
Alexander AL,1.74882191750298
Hansen KW,1.80420168757107
Gleason CE,1.08252101254264
Carlsson CM,1.70882493943722
Ries ML,42.5442972092284
Asthana S,0.342316793660488
Alexander GE,14.3153602272029
Kim JW,5.52133367531053
Kim JJ,4.04909841945283
Jeong BS,1.05201407805152
Ki SW,5.57830962357348
Im DM,9.47466482617442
Lee SJ,7.41583045682647
Lee HS,4.85687464693270
Schwarzbauer C,10.1900865773467
Polli FE,30.8212445093731
Barton JJ,10.9123419437030
Cain MS,9.69208679842244
Thakkar KN,25.8091886095043
Steele JD,22.9028302437078
Bastin ME,4.79779411764706
Ebmeier KP,4.67914997379412
Abel KM,8.42642437547555
Allin MP,4.36440551887241
Costafreda SG,10.1730746682307
Grimm S,47.9397245939185
Dahlem Y,4.44363697353217
Wyss M,2.66618218411930
Hell D,10.7137327271099
Boeker H,2.28615048800904
Caplan JB,11.8419256668663
Glaholt M,1.01179736294240
Burgund ED,11.8346172738976
Hermann A,13.0053603334260
Meschyan G,41.5150069396253
Kiebel S,8.33795975017349
Gruber T,13.7057598889660
Trujillo-Barreto NJ,10.3053435114504
Giabbiconi CM,6.18320610687023
Valdes-Sosa PA,1.61580153730295
Muller MM,12.6185731926358
Stanley CM,16.7227191730058
Mashal N,57.9166041416567
Faust M,23.5960468463374
Yamagishi N,40.3365718251214
Goda N,8.33795975017349
Anderson SJ,5.49808905172062
Cunnington R,17.8391812033479
Windischberger C,7.60405063777852
Robinson S,13.0773545345011
Moser E,9.23008631070394
Carter RM,14.8637780174161
O'Doherty JP,46.8631841120011
Koch C,11.8785293598896
Buchsbaum B,17.6221804511278
Pickell B,6.34398496240601
Hatrak M,2.05391128833435
Protopopescu X,51.8192579407169
Altemus M,7.60783137512325
Tuescher O,8.12446152213949
Polanecsky M,2.86693491072634
McEwen B,1.72016094643580
Ichikawa N,8.86984982905516
Isowa T,5.87962363670169
Sato A,3.88359206017041
Fukuyama S,2.27526695542867
Nakajima T,0.782186392741098
Yamada J,14.1838017551242
Cader S,71.1311589174185
Cifelli A,25.6072172102706
Abu-Omar Y,15.3643303261624
Palace J,4.60944388177629
Wood G,10.5384832376351
Rahm B,7.26281998443727
Opwis K,1.75250479086819
Kaller CP,13.6804349734181
Seifritz E,4.69235204794735
Unterrainer JM,11.8140085989999
Berthoz S,15.3455428840516
Steinvorth S,51.5306122448980
De Luca M,242.019430950729
De Stefano N,16.6719737483190
Maertens M,1.63011797362942
Rubboli G,18.9143679501402
Mai R,4.16586442651396
Meletti S,5.66889184827352
Francione S,2.45130208633817
Cardinale F,1.47078125180290
Tassi L,0.882468751081740
Lo Russo G,1.53353761780573
Stanzani-Maserati M,0.317688750389427
Cantalupo G,2.20996827925217
Tassinari CA,11.3486207700841
Chou TL,11.2863969619928
Bigio JD,2.22552251238171
Lu D,5.48187364388457
Cone NE,11.0065040885901
Merabet LB,28.8995164433398
Fregni F,2.76501700076858
Gaab N,17.8174473355518
Elfgren C,12.1370184453970
van Westen D,2.41254980097092
Passant U,4.80330290010741
Larsson EM,1.35122282195918
Mannfolk P,1.71131243477749
Azim E,52.9146426092991
Mobbs D,24.7383346851937
Jo B,5.74871632931508
Thimm M,7.72273223658952
Kust J,4.92856056707990
Karbe H,2.95713634024794
Noguchi Y,3.94959705469276
Nakata H,10.1864063679708
Tamura Y,3.63787492133478
Oestreicher E,24.7737976810772
Simon F,3.21068417946761
Etgen T,1.92641050768057
Bishop DV,8.16922352737070
Holmes NP,79.3469387755102
Obleser J,25.0462063119625
Roettinger M,2.37265143309448
Eulitz C,4.96591979855659
Husain FT,19.7655538989306
Fromm SJ,4.23080230953982
Pursley RH,4.25953276047261
Hosey LA,2.55571965628357
Liddell BJ,10.3512496803583
Meares RA,5.59996312781479
Smith S,30.6711684609741
Federico A,4.54792709954598
Halari R,23.0018018004690
Hines M,5.01346495610437
Lemche E,24.5299679235798
Amaro EJ,4.56549771412049
Lawrence N,1.04783930046728
Maier MA,0.355013102250009
Russell TA,1.45444971854968
Joraschky P,1.50950408234653
Baek JM,17.5190839694656
Kessler C,5.21106369812466
Jantsch HH,26.0235947258848
Kemppainen P,9.36849410131853
Ringler R,4.60740856023186
Pastor MA,12.3056101158330
Day BL,5.45955882352941
Jung-Beeman M,64.1084558823529
Poirier C,46.7329650742452
Collignon O,16.6535492994774
Devolder AG,11.2888145592457
Renier L,7.39659379188863
Vanlierde A,4.87916834037761
Tranduy D,3.01049086556281
Ahrens K,36.5030880773362
Gong SP,4.73080021482277
Fang SY,1.92197042822294
Hsu YY,21.9018528464017
Ikuta N,2.88901823148058
Yokoyama S,8.25675922127949
